ISBN,Score
9788901229614,8.4
9788901229065,9.5
9788901228891,9.6
9788901228839,9.0
9788901228815,9.6
9788901228761,9.0
9788901228570,8.4
9788901228389,8.0
9788901228372,8.9
9788901228365,5.3
9788901228075,9.5
9788901228051,9.5
9788901227832,
9788901227818,
9788901227733,
9788901227689,
9788901227658,
9788901227641,
9788901227627,
9788901227610,
9788901227580,9.3
9788901227542,9.1
9788901227405,9.9
9788901226699,9.6
9788901226668,
9788901226583,9.4
9788901226545,8.5
9788901226484,9.5
9788901226446,9.0
9788901226439,9.0
9788901226422,9.6
9788901226149,10.0
9788901226064,10.0
9788901226057,9.3
9788901226019,9.3
9788901225937,9.5
9788901225739,7.8
9788901225630,
9788901225081,9.8
9788901224985,9.3
9788901224954,9.8
9788901224664,
9788901224626,9.9
9788901224619,9.8
9788901223704,9.1
9788901223421,9.1
9788901223322,9.6
9788901223230,8.5
9788901223223,9.2
9788901223032,8.9
9788901223018,9.0
9788901222912,9.0
9788901222806,9.7
9788901222783,9.7
9788901222660,9.2
9788901222585,9.7
9788901222233,10.0
9788901222202,9.0
9788901222141,9.3
9788901221816,9.3
9788901221595,
9788901221588,9.3
9788901221366,
9788901221168,
9788901221144,
9788901221137,
9788901220970,9.0
9788901220765,8.6
9788901220741,9.6
9788901220734,
9788901220536,10.0
9788901220529,
9788901220444,10.0
9788901220420,9.8
9788901220390,10.0
9788901220185,8.9
9788901220178,9.0
9788901220154,8.7
9788901219943,8.8
9788901219578,9.3
9788901219462,9.7
9788901218878,10.0
9788901218151,9.4
9788901218137,9.0
9788901217666,8.9
9788901217642,9.3
9788901217635,9.4
9788901217567,10.0
9788901217550,10.0
9788901217512,6.0
9788901217383,10.0
9788901217307,9.4
9788901217277,10.0
9788901217222,9.5
9788901217215,9.4
9788901217130,
9788901217055,9.1
9788901217000,9.7
9788901216966,
9788901216959,9.3
9788901216362,9.5
9788901216355,10.0
9788901216256,9.2
9788901215907,9.2
9788901215884,9.4
9788901215860,10.0
9788901215853,9.0
9788901215709,8.6
9788901215181,9.7
9788901215136,10.0
9788901215044,9.0
9788901215006,9.4
9788901214924,9.6
9788901214917,9.7
9788901214801,9.1
9788901214733,
9788901214535,10.0
9788901214436,9.6
9788901214429,9.3
9788901214412,
9788901214405,9.5
9788901213897,9.1
9788901213644,
9788901213460,9.6
9788901213330,8.9
9788901213323,8.6
9788901213286,9.9
9788901213149,9.3
9788901213101,9.7
9788901213057,9.6
9788901212791,9.6
9788901209982,
9788901209968,
9788901209951,
9788901209944,
9788901209937,
9788901209920,
9788901209890,
9788901209883,
9788901209876,
9788901209869,
9788901208312,9.4
9788901208305,
9788901208275,10.0
9788901208268,8.4
9788901208251,9.2
9788901208220,8.9
9788901206110,9.7
9788901205953,9.4
9788901205885,9.2
9788901205793,9.7
9788901205786,10.0
9788901205724,9.6
9788901205601,9.4
9788901205595,9.8
9788901205458,9.9
9788901205434,9.0
9788901205427,9.1
9788901205137,9.7
9788901204772,8.9
9788901204321,9.8
9788901204253,9.0
9788901204246,9.8
9788901204208,9.2
9788901204079,9.0
9788901204062,8.8
9788901204031,9.7
9788901203720,8.8
9788901203652,9.8
9788901203607,9.3
9788901203454,
9788901203423,9.8
9788901203416,10.0
9788901203287,9.2
9788901180915,10.0
9788901178479,9.4
9788901166780,10.0
9788901166469,10.0
9788901166452,10.0
9788901166445,10.0
9788901166421,9.6
9788901166278,8.0
9788901166209,10.0
9788901166179,
9788901165998,10.0
9788901165868,8.7
9788901165851,9.2
9788901165813,9.3
9788901165806,9.5
9788901165776,9.1
9788901165745,9.7
9788901165424,8.8
9788901165417,8.4
9788901165394,9.1
9788901165387,9.4
9788901165301,9.2
9788901165264,9.1
9788901165257,10.0
9788901165240,9.3
9788901165196,8.5
9788901164977,9.9
9788901164915,9.0
9788901164656,
9788901164649,
9788901164427,9.7
9788901163673,9.3
9788901163635,9.6
9788901163611,8.4
9788901163604,9.8
9788901163543,9.7
9788901163529,9.8
9788901163154,9.8
9788901163130,9.7
9788901163109,9.5
9788901163000,9.2
9788901162874,5.0
9788901162362,10.0
9788901162225,10.0
9788901161273,9.7
9788901161266,9.8
9788901161235,9.8
9788901161211,7.8
9788901161204,8.7
9788901161198,9.2
9788901161174,9.3
9788901160979,9.5
9788901160962,9.5
9788901160955,9.5
9788901160924,
9788901159966,8.9
9788901159959,9.3
9788901159874,9.9
9788901159249,9.0
9788901159065,9.8
9788901158969,8.0
9788901158655,9.7
9788901158648,9.6
9788901158617,10.0
9788901158594,9.2
9788901158495,8.7
9788901158433,8.9
9788901158389,8.9
9788901157382,8.3
9788901157344,9.3
9788901156590,9.9
9788901156576,9.3
9788901156453,10.0
9788901156392,9.4
9788901156385,8.9
9788901156347,8.9
9788901156231,8.7
9788901156132,9.2
9788901156095,9.2
9788901155234,9.8
9788901155159,9.3
9788901154633,10.0
9788901154626,10.0
9788901154602,9.7
9788901154336,9.6
9788901154206,10.0
9788901154190,9.1
9788901154145,10.0
9788901154091,9.0
9788901154008,8.6
9788901153834,8.8
9788901153728,9.0
9788901153445,10.0
9788901153339,
9788901153216,
9788901152905,
9788901152721,8.3
9788901152714,9.5
9788901152493,10.0
9788901152486,10.0
9788901152431,8.5
9788901152257,9.2
9788901152226,9.1
9788901152219,7.9
9788901151441,8.6
9788901150970,8.4
9788901150840,8.6
9788901150635,8.0
9788901150628,8.7
9788901150598,9.0
9788901150581,9.5
9788901150352,
9788901150192,
9788901150123,
9788901150116,
9788901150109,
9788901150062,
9788901150031,
9788901150024,
9788901149967,
9788901149332,9.7
9788901148977,8.3
9788901148502,9.0
9788901148007,8.5
9788901147956,9.9
9788901147819,8.7
9788901147093,9.5
9788901146959,9.3
9788901146270,7.9
9788901144597,9.8
9788901144108,9.9
9788901144092,
9788901143781,10.0
9788901143774,10.0
9788901143767,10.0
9788901143750,10.0
9788901143743,9.8
9788901143354,9.5
9788901143347,10.0
9788901143033,
9788901142920,
9788901142883,
9788901142869,
9788901142852,
9788901142845,
9788901142838,
9788901142807,
9788901142791,
9788901142784,
9788901142777,
9788901142654,8.5
9788901142449,9.5
9788901142432,9.6
9788901142425,9.7
9788901141053,9.5
9788901141039,9.7
9788901141015,9.3
9788901140940,9.5
9788901140933,8.0
9788901140629,9.9
9788901140605,9.2
9788901140575,9.7
9788901140568,9.8
9788901137247,9.0
9788901137230,
9788901136684,9.8
9788901136318,9.0
9788901136288,9.7
9788901136165,9.8
9788901136158,9.9
9788901136141,9.4
9788901136080,10.0
9788901134666,9.2
9788901131221,9.2
9788901131207,9.1
9788901130460,8.6
9788901129020,9.7
9788901128726,7.8
9788901128337,9.8
9788901127484,
9788901127453,10.0
9788901127446,10.0
9788901126470,
9788901126449,
9788901126425,
9788901126302,9.8
9788901125817,8.5
9788901125435,9.0
9788901125367,9.3
9788901125336,10.0
9788901125299,9.2
9788901124513,9.8
9788901124445,10.0
9788901124438,7.8
9788901124377,9.9
9788901122953,8.5
9788901122939,8.9
9788901122816,9.3
9788901122809,9.6
9788901122786,9.9
9788901121529,9.0
9788901121512,9.0
9788901121505,9.2
9788901121499,8.6
9788901121390,9.6
9788901121376,9.6
9788901121345,9.6
9788901121284,8.5
9788901119359,8.9
9788901119069,9.8
9788901119052,9.5
9788901119045,9.7
9788901119038,9.7
9788901119021,9.7
9788901119014,9.4
9788901118635,
9788901118413,
9788901118406,10.0
9788901118307,9.7
9788901118222,9.7
9788901117904,
9788901117850,
9788901117683,
9788901117331,9.3
9788901117324,9.0
9788901117027,
9788901116259,10.0
9788901116105,9.6
9788901115955,9.1
9788901115863,9.0
9788901115139,8.4
9788901115047,9.6
9788901114903,8.3
9788901114316,9.3
9788901114293,9.2
9788901114118,9.5
9788901113241,9.4
9788901112831,8.4
9788901112725,8.0
9788901112442,9.2
9788901111186,
9788901111070,
9788901111063,
9788901111018,
9788901110868,8.1
9788901110806,7.9
9788901110516,9.8
9788901110509,9.5
9788901110479,9.6
9788901109435,
9788901109299,9.0
9788901109237,9.7
9788901109220,9.2
9788901109091,9.8
9788901108384,8.6
9788901108124,9.7
9788901107790,8.6
9788901107714,8.5
9788901107660,10.0
9788901107615,9.6
9788901106984,8.8
9788901106465,9.4
9788901106335,9.4
9788901105918,9.6
9788901105840,10.0
9788901105758,9.3
9788901105680,9.6
9788901105499,8.0
9788901104249,10.0
9788901103730,9.4
9788901102092,9.5
9788901101569,9.1
9788901101378,9.6
9788901101194,10.0
9788901101163,9.2
9788901101125,8.9
9788901100920,8.5
9788901100234,9.5
9788901100210,8.5
9788901099576,10.0
9788901098869,
9788901098555,8.9
9788901098272,9.1
9788901098135,9.2
9788901096506,
9788901096414,8.8
9788901093987,8.7
9788901093277,9.4
9788901093154,8.8
9788901093147,9.9
9788901092942,9.3
9788901092195,8.8
9788901091648,8.3
9788901091594,8.1
9788901091501,9.2
9788901091365,
9788901091341,8.5
9788901091327,
9788901091310,
9788901090634,9.5
9788901090184,8.4
9788901089881,9.7
9788901089874,9.6
9788901089775,8.7
9788901089768,
9788901089737,
9788901089614,7.1
9788901088877,9.5
9788901088709,9.8
9788901088464,8.8
9788901088037,8.6
9788901088013,9.8
9788901086880,9.9
9788901086415,8.0
9788901086279,9.3
9788901086088,9.9
9788901085937,9.5
9788901085678,
9788901085241,8.0
9788901084985,9.8
9788901082974,9.9
9788901082837,8.8
9788901082813,9.3
9788901082363,9.4
9788901082356,9.7
9788901082059,9.1
9788901082042,
9788901081847,7.8
9788901081731,10.0
9788901081274,
9788901080147,9.6
9788901079639,7.8
9788901079516,9.2
9788901079394,8.8
9788901079189,10.0
9788901079165,9.8
9788901078588,8.6
9788901077796,
9788901077789,
9788901077246,8.5
9788901076218,8.3
9788901075563,
9788901074979,9.7
9788901074597,7.9
9788901074405,9.4
9788901074368,8.7
9788901072869,8.0
9788901072661,8.0
9788901072654,
9788901072616,10.0
9788901072395,8.5
9788901072111,
9788901071817,8.9
9788901071695,9.8
9788901070605,9.4
9788901068701,8.8
9788901068602,9.4
9788901068596,9.1
9788901068404,8.6
9788901068381,9.6
9788901068060,
9788901067056,8.6
9788901066905,
9788901066608,
9788901066325,8.0
9788901065793,9.7
9788901065700,6.5
9788901065694,8.1
9788901065229,7.9
9788901064239,
9788901064208,9.6
9788901063768,9.7
9788901063461,
9788901063416,
9788901063331,8.5
9788901063140,9.5
9788901063027,8.9
9788901062921,9.5
9788901062792,8.1
9788901062679,10.0
9788901062389,
9788901061986,8.1
9788901061641,8.6
9788901061252,9.3
9788901061238,8.0
9788901061054,8.0
9788901061030,
9788901061023,
9788901060477,8.5
9788901060439,
9788901060316,9.6
9788901059501,10.0
9788901059419,8.1
9788901058030,8.5
9788901057217,8.2
9788901056395,9.4
9788901055190,9.7
9788901054957,7.0
9788901054940,8.5
9788901054926,7.0
9788901054889,7.8
9788901054230,8.7
9788901054179,8.0
9788901054162,8.0
9788901054148,7.0
9788901054131,8.8
9788901054087,9.3
9788901053745,9.4
9788901052960,9.2
9788901052922,9.5
9788901051673,
9788901051598,9.5
9788901051260,
9788901051024,
9788901050614,
9788901050171,7.6
9788901049847,8.2
9788901049205,9.3
9788901049076,9.8
9788901049038,9.5
9788901047904,9.6
9788901047546,9.0
9788901047539,9.2
9788901047492,9.5
9788901045788,9.6
9788901045573,
9788901044972,9.6
9788901044880,9.5
9788901044873,9.3
9788901042374,9.0
9788901042367,8.6
9788901042350,
9788901042169,7.0
9788901041278,8.9
9788901039886,7.5
9788901038964,9.3
9788901038636,
9788901036373,9.4
9788901035208,9.3
9788901035086,8.0
9788901034379,9.4
9788901033518,9.3
9788901033464,
9788901029351,
9788901029153,9.6
9788901029146,9.2
9788901028514,
9788901028507,
9788901028293,9.0
9788901026978,
9788901026329,9.5
9788901024684,10.0
9788901024622,9.7
9788901020396,9.3
9788901017617,7.9
9788901017600,7.7
9788901010601,
9788900389302,9.4
9788900379341,9.7
9788900376678,10.0
9788900293470,10.0
9788900094022,
9788894752987,
9788892510291,
9788858386568,
9788809477872,
9788809447288,
9788809295025,
9788809264182,
9788809254947,
9788424181147,10.0
9788412003437,
9787895276646,
9787895097740,
9787802281530,
9787559806635,
9787544763158,
9787543873049,
9787508690537,
9787302500940,
9787229050887,
9787205094515,
9786074005271,
9786000790592,
9786000563653,
9786000421045,
9786000419462,
9785717700849,10.0
9785717700771,10.0
9784790711537,
9784774003719,
9784579116492,
9784478004104,
9784087814996,
9783899559903,
9783899559163,
9783836550376,
9783777427799,
9783314017339,
9783314015748,10.0
9783314015441,10.0
9782070632855,
9782070632787,
9782070624805,
9781984816306,
9781951423193,
9781946452474,
9781946452450,
9781946452443,
9781946452429,
9781946452412,
9781946452405,
9781946452399,
9781946452382,
9781946452375,
9781946452368,
9781946452344,
9781946452337,
9781946452320,
9781946452313,
9781946452306,
9781946452290,
9781946452283,
9781946452276,
9781946452269,
9781946452252,
9781946452245,
9781946452238,
9781946452221,
9781946452214,
9781946452207,
9781946452191,
9781946452184,
9781946452177,10.0
9781946452160,
9781946452153,
9781946452146,
9781946452139,
9781946452122,
9781946452108,
9781946452092,
9781946452085,
9781946452078,
9781946452061,
9781946452054,10.0
9781946452047,10.0
9781946452030,10.0
9781946452023,10.0
9781946452016,10.0
9781946452009,10.0
9781943980390,
9781943980383,
9781943705801,
9781942558392,
9781936891023,
9781936396405,9.3
9781936396399,9.4
9781936261277,
9781936140374,
9781936140367,8.0
9781934706206,
9781933339092,9.3
9781929132140,10.0
9781927271742,
9781921790171,
9781921790133,
9781921790034,
9781921790010,
9781921790003,
9781921346552,
9781913311056,
9781912650149,10.0
9781911171669,
9781910265352,
9781907432040,
9781906714109,
9781906370268,
9781906370220,
9781906230340,
9781905775248,
9781905236992,9.5
9781905236985,
9781905236848,
9781905236718,10.0
9781905236664,10.0
9781905236220,10.0
9781904550525,10.0
9781904550518,8.0
9781904550495,
9781904550488,10.0
9781904550365,9.6
9781904550358,
9781904550341,10.0
9781904550310,10.0
9781904550051,
9781904194569,
9781904194170,
9781902804071,
9781902283913,10.0
9781902283463,
9781902283388,10.0
9781898784883,
9781877579332,
9781877035340,
9781877035258,
9781876288303,
9781876288044,
9781862309647,
9781862308046,10.0
9781862305625,
9781862303850,10.0
9781862302112,
9781858818245,
9781858813530,
9781858810706,10.0
9781856021012,
9781849394567,
9781848957480,
9781848953123,
9781848952515,10.0
9781848861657,
9781848770539,
9781848697942,
9781848693821,
9781847380296,
9781847152442,
9781847152343,
9781847152268,10.0
9781847152008,
9781847150721,
9781847150714,
9781847150486,10.0
9781847150394,8.0
9781847150233,
9781847150059,
9781847150042,8.0
9781846967658,
9781846967641,
9781846967634,
9781846967610,
9781846865152,
9781846864384,
9781846864360,
9781846862977,
9781846861895,
9781846861109,10.0
9781846860553,
9781846860270,
9781846438424,
9781846438127,9.4
9781846438080,10.0
9781846438073,6.0
9781846438066,
9781846438059,
9781846438042,
9781846437991,
9781846437977,6.0
9781846437946,
9781846437045,10.0
9781846436741,
9781846433504,
9781846433450,
9781846431081,
9781846431067,
9781846431050,
9781846430459,
9781846168727,
9781846168703,
9781846165030,
9781846165023,
9781846164996,
9781846164989,
9781846163197,
9781846163180,
9781846163166,8.0
9781846163159,6.0
9781846163142,6.0
9781846163135,6.0
9781846163128,
9781846163111,
9781846162954,
9781846162923,
9781846162916,
9781846162909,
9781846162008,
9781846161995,
9781845394165,
9781845068578,
9781845065263,
9781845062408,
9781844288335,9.8
9781844285594,9.0
9781844285457,10.0
9781844285266,
9781844285136,9.5
9781844284948,
9781844284818,10.0
9781844284641,
9781844281695,9.9
9781844280599,9.6
9781843628620,
9781843628606,
9781843626510,
9781843626350,
9781843626343,
9781843626336,
9781843620181,
9781843620174,
9781843620167,
9781843328940,
9781842709368,10.0
9781842707494,
9781842707241,
9781842706121,10.0
9781842550700,
9781842550687,
9781842480526,
9781842393338,
9781841487229,
9781841484358,
9781841484105,9.5
9781841483221,
9781841355146,
9781841353043,
9781841214146,
9781841214047,
9781841214023,
9781841213989,
9781841213941,
9781841213347,
9781840116052,
9781840111484,
9781838661571,
9781788109307,
9781788100823,
9781788100793,
9781788005418,
9781786921130,
9781783708727,10.0
9781783700240,
9781783444243,
9781783443871,
9781783442096,10.0
9781783441976,10.0
9781782957720,
9781782956471,10.0
9781782956082,10.0
9781782954217,
9781782952862,
9781782952855,
9781782858041,
9781782853916,
9781782852728,
9781782852711,
9781782852704,
9781782852698,
9781782850854,10.0
9781782850687,9.8
9781782850434,
9781782850045,9.8
9781782701934,
9781782701910,
9781782701903,
9781782701897,
9781781127506,
9781776570980,
9781773210797,
9781773063799,
9781772780130,
9781770859159,
9781741260403,
9781740897174,
9781734266207,
9781732985865,
9781683102045,
9781681193434,10.0
9781646862238,
9781646861514,
9781646861507,
9781646860494,
9781646860470,
9781632170774,10.0
9781629146171,
9781627790819,
9781626726826,10.0
9781626726802,
9781626724419,
9781626723719,8.0
9781626722538,
9781619633902,
9781618372741,
9781616205676,9.9
9781614794233,
9781609588755,
9781604699739,
9781604698770,
9781604698565,
9781604691238,
9781602861527,
9781602861510,
9781602860995,
9781602860988,9.0
9781602860780,10.0
9781602860216,10.0
9781602860209,
9781602860193,8.0
9781602860131,
9781602860049,10.0
9781602860032,10.0
9781602860025,10.0
9781602860018,
9781600850080,
9781599666396,
9781599662688,
9781599662626,10.0
9781599662268,
9781596439214,10.0
9781596438941,
9781596438217,
9781596437227,10.0
9781596436312,10.0
9781596432666,8.0
9781596431508,
9781593810337,
9781593546267,8.0
9781592701360,9.8
9781592496952,
9781592496945,
9781592496921,
9781592495023,
9781592494507,
9781592492978,
9781590784884,9.0
9781590696149,
9781590694954,
9781590694947,
9781590694817,
9781590694800,
9781582706641,
9781582461489,
9781582460956,
9781582460598,
9781580174626,
9781580058827,
9781577688464,
9781577688358,10.0
9781577688273,
9781577688136,
9781577688099,
9781577685883,
9781577685876,
9781577685845,
9781577685838,
9781574711226,
9781574710021,
9781568461724,
9781561458387,10.0
9781561453740,
9781558580091,
9781554537051,
9781554530236,10.0
9781554074723,
9781541699014,
9781536203967,
9781536202946,8.0
9781536201154,10.0
9781534453395,
9781534443785,
9781534424746,
9781534402393,
9781532161902,
9781532161896,
9781532131547,
9781532120831,
9781532120800,
9781532120794,
9781529047882,10.0
9781524766146,10.0
9781524765477,10.0
9781524718602,
9781510300101,
9781510300095,
9781509881222,
9781509878932,10.0
9781509841257,10.0
9781509839162,9.9
9781509836239,
9781509835522,
9781509831234,9.7
9781509817054,10.0
9781509815197,10.0
9781509812530,
9781499800777,
9781496559821,
9781496558473,
9781496558251,
9781492691679,
9781492637554,
9781492635581,
9781492607632,9.9
9781491460177,
9781484787885,9.4
9781484784914,10.0
9781484776063,10.0
9781484743621,
9781484726471,
9781484726464,
9781484726365,
9781484726358,10.0
9781484724682,9.7
9781484722862,
9781484721049,9.5
9781484716304,10.0
9781484712368,9.6
9781484263358,
9781484231227,
9781482402155,
9781481497190,
9781481488310,
9781481477833,
9781481472494,10.0
9781481469814,10.0
9781481469074,
9781481466318,
9781481465441,
9781481458542,
9781481456678,
9781481445689,
9781481422239,
9781481420211,
9781481416450,8.6
9781481403627,
9781474845120,
9781474805469,
9781472373656,
9781471178726,
9781471171703,
9781471147845,
9781471124846,
9781471121913,
9781471121036,10.0
9781471119231,
9781467711555,
9781467703185,
9781465499943,
9781465481368,
9781465461360,
9781465448835,
9781465424631,
9781465401670,
9781454915621,
9781452174563,
9781452151373,
9781452150130,9.5
9781452145150,
9781452137353,9.5
9781452126999,
9781452118901,
9781452116624,
9781452101101,10.0
9781451696196,9.5
9781451690316,9.2
9781447298748,
9781447291404,
9781447279785,9.8
9781447276722,10.0
9781447273974,
9781447273936,
9781447222163,
9781447201236,
9781445118161,
9781445118154,
9781445118147,
9781445113166,
9781445113142,
9781445111186,
9781445111162,
9781445111087,
9781444944655,
9781444944198,
9781444932317,
9781444927917,
9781444916652,10.0
9781444723250,
9781444002416,
9781444001952,
9781444001129,10.0
9781444001082,
9781444001068,10.0
9781444000993,9.0
9781442496736,
9781442494985,
9781442494893,
9781442494336,
9781442486461,
9781442482555,10.0
9781442476615,
9781442476516,
9781442476493,
9781442476479,
9781442473430,
9781442467781,
9781442466739,
9781442457546,
9781442453326,
9781442451407,
9781442450271,
9781442445512,
9781442443372,
9781442442023,10.0
9781442440067,8.0
9781442433854,
9781442428300,
9781442423640,
9781442421837,9.7
9781442421752,8.0
9781442421721,
9781442416673,
9781442412910,
9781442408319,
9781442408302,
9781442406865,
9781442406674,
9781442402980,10.0
9781442402973,10.0
9781442401723,
9781434279644,
9781434279606,
9781434279590,
9781434279583,
9781434279576,
9781434279569,
9781434279552,
9781434279545,
9781434264145,
9781434264138,
9781433315961,
9781433314230,10.0
9781433314216,10.0
9781433314186,10.0
9781433314148,10.0
9781429684309,
9781427232564,
9781427231789,
9781427226464,
9781426328831,
9781426328374,
9781426310249,
9781426307775,10.0
9781426307430,10.0
9781426307416,
9781426307126,
9781426307102,10.0
9781426306525,10.0
9781426306129,
9781426306105,10.0
9781426306082,
9781426305283,
9781426304262,
9781426303944,
9781426303920,10.0
9781426218361,
9781423199571,9.9
9781423190875,
9781423183723,
9781423183716,
9781423180340,10.0
9781423179580,
9781423178286,8.0
9781423174912,
9781423171102,
9781423171010,
9781423164821,10.0
9781423159575,
9781423154044,
9781423146780,9.7
9781423143437,10.0
9781423143420,10.0
9781423143051,
9781423142003,7.0
9781423140603,
9781423137689,8.5
9781423133094,9.8
9781423133087,9.0
9781423124856,
9781423121909,10.0
9781423119913,10.0
9781423119906,10.0
9781423117100,
9781423114116,10.0
9781423114109,9.3
9781423109624,
9781423109617,10.0
9781423109600,
9781423106852,10.0
9781423103349,9.7
9781423102991,10.0
9781423102977,10.0
9781423102953,10.0
9781423101499,9.7
9781423101482,10.0
9781420270716,
9781420270693,
9781420270617,
9781419748684,10.0
9781419744778,8.9
9781419740275,
9781419735882,10.0
9781419734106,
9781419733840,
9781419727481,
9781419727436,8.9
9781419726996,
9781419723247,
9781419716461,
9781419711893,8.4
9781419711329,9.0
9781419709364,10.0
9781419705847,
9781419701511,10.0
9781416994251,
9781416994244,
9781416994237,
9781416985815,
9781416985808,
9781416985143,10.0
9781416984474,
9781416982692,
9781416980377,
9781416979760,10.0
9781416958819,9.5
9781416954576,
9781416950592,8.7
9781416949626,10.0
9781416939573,
9781416939337,9.0
9781416939320,8.0
9781416939313,10.0
9781416936473,9.2
9781416935162,
9781416933908,10.0
9781416933533,8.0
9781416927181,10.0
9781416918042,10.0
9781416915393,
9781416915379,8.0
9781416912705,
9781416912699,
9781416912552,
9781416912538,10.0
9781416909842,9.7
9781416909248,10.0
9781416907244,
9781416905097,
9781416905073,
9781416905059,
9781416902768,9.8
9781416902348,8.0
9781416902300,10.0
9781410865144,
9781410865120,
9781410865014,
9781410864871,
9781410864710,
9781410864703,
9781409555865,
9781409555773,
9781409530916,
9781409530220,
9781409520689,
9781409504535,
9781409501084,
9781409500766,
9781409500483,
9781409500186,
9781409341031,
9781409340966,
9781409340690,
9781409340683,
9781409340669,
9781409334514,
9781409141785,10.0
9781409141761,
9781408885260,9.4
9781408879795,
9781408859506,
9781408344361,10.0
9781408344347,10.0
9781408344323,
9781408344316,
9781408344309,10.0
9781408337295,
9781408246238,
9781408246061,9.3
9781408246016,
9781408106211,
9781408106204,
9781408106181,
9781407227894,
9781407193540,10.0
9781407189307,
9781407189178,
9781407189161,
9781407189154,
9781407189147,
9781407186726,
9781407167640,
9781407167565,
9781407163888,
9781407163833,
9781407162485,
9781407161815,
9781407136103,
9781407107318,
9781406390377,10.0
9781406382921,9.5
9781406379150,
9781406379112,9.3
9781406378368,10.0
9781406376791,
9781406376722,
9781406376227,
9781406373820,9.5
9781406373660,
9781406372205,
9781406370263,9.0
9781406370256,10.0
9781406370201,6.0
9781406367607,
9781406366969,
9781406364613,
9781406363746,
9781406360981,9.6
9781406360035,10.0
9781406359909,
9781406359183,
9781406359121,9.6
9781406359091,10.0
9781406357783,10.0
9781406355581,9.9
9781406353433,9.7
9781406351033,
9781406349559,
9781406348859,
9781406347876,
9781406345315,10.0
9781406345100,
9781406344530,
9781406341645,10.0
9781406340099,10.0
9781406338539,9.7
9781406338515,10.0
9781406338485,
9781406338430,10.0
9781406337761,
9781406336498,10.0
9781406333831,9.7
9781406331851,10.0
9781406330175,8.0
9781406329650,
9781406328486,10.0
9781406327090,
9781406326284,10.0
9781406326253,10.0
9781406326215,10.0
9781406326161,9.3
9781406325126,10.0
9781406325119,10.0
9781406325102,10.0
9781406325096,10.0
9781406325089,
9781406325072,
9781406325065,10.0
9781406325058,10.0
9781406323900,
9781406323887,
9781406323696,
9781406322019,
9781406321715,
9781406321616,
9781406320299,10.0
9781406319606,
9781406319309,
9781406316766,
9781406315509,10.0
9781406314700,
9781406313826,10.0
9781406313574,9.7
9781406313390,9.9
9781406313284,
9781406313277,
9781406312997,
9781406312607,
9781406311976,
9781406309928,
9781406308365,
9781406305760,10.0
9781406304589,10.0
9781406303377,10.0
9781406301564,
9781406300406,10.0
9781405882682,10.0
9781405882668,
9781405862554,
9781405853095,
9781405361293,
9781405361262,
9781405309059,
9781405283779,
9781405281317,
9781405260848,
9781405258357,
9781405247559,
9781405243865,
9781405235327,
9781405235266,
9781405235228,
9781405234382,10.0
9781405234375,
9781405230445,
9781405220066,
9781405213356,
9781405208758,
9781405208734,
9781405206839,
9781405202503,
9781405091213,10.0
9781405090223,10.0
9781405034609,
9781405021920,9.6
9781405020466,
9781405009096,9.9
9781404857391,
9781404857384,
9781404857377,
9781404857360,
9781404857353,
9781404857346,
9781402794445,10.0
9781402758287,
9781402747823,9.5
9781402720925,
9781402719431,
9781402287466,
9781402218354,
9781401690458,
9781368045537,10.0
9781368041560,10.0
9781368027939,10.0
9781368025867,10.0
9781368024051,10.0
9781368021319,10.0
9781368020336,
9781368011907,8.0
9781368010023,
9781368003513,
9781368002141,
9781338718782,
9781338718461,
9781338680454,9.8
9781338596649,
9781338594263,10.0
9781338594232,
9781338568998,10.0
9781338568967,9.2
9781338566734,10.0
9781338563276,
9781338546934,
9781338540475,
9781338540420,
9781338540314,9.8
9781338540284,9.7
9781338540253,10.0
9781338539233,
9781338535624,9.7
9781338349788,
9781338323214,9.7
9781338317442,
9781338305814,10.0
9781338298758,
9781338298697,
9781338271393,10.0
9781338263749,10.0
9781338263718,10.0
9781338263688,10.0
9781338262483,
9781338239843,10.0
9781338236590,9.7
9781338236576,9.8
9781338217452,
9781338217421,
9781338217391,
9781338217360,10.0
9781338214604,
9781338214543,
9781338180619,
9781338169867,9.7
9781338111002,
9781338067118,10.0
9781338042887,10.0
9781338042801,
9781338034776,10.0
9781338034738,10.0
9781328857163,
9781250317469,10.0
9781250317209,
9781250295088,
9781250231987,9.3
9781250169440,9.4
9781250142733,
9781250127723,
9781250076366,
9781250073556,
9781250071811,7.5
9781250070654,9.4
9781250068026,
9781250063496,
9781250057839,
9781250056290,
9781250026934,9.3
9781250026903,9.0
9781250018847,
9781250004765,
9781164137177,
9781156730133,
9781138939400,
9781138310674,
9781107150539,
9781101995440,
9781101995419,
9781101995402,
9781101995396,
9781101995372,
9781101995334,
9781101995310,
9781101995303,
9781101994276,
9781101965481,8.5
9781101939208,
9781101937914,
9781101937433,
9781101919194,
9781101918715,
9781101905494,
9781101904008,
9781087852225,
9780999800607,
9780986274220,9.5
9780986274213,9.4
9780986274206,9.6
9780981363905,
9780971412996,9.2
9780916119713,
9780916119577,
9780916119560,
9780916119546,10.0
9780914098706,
9780899197012,10.0
9780895774743,9.5
9780887769559,10.0
9780887769542,
9780887769535,10.0
9780887769498,10.0
9780887769481,
9780871975102,
9780859539494,
9780859539449,
9780859539425,10.0
9780859539418,
9780859539357,
9780859538886,
9780859538879,
9780859538862,
