ISBN,Sale,Score,Price
9791170183891,288,9.3,"8,550"
9791170183877,"5,154",9.5,"9,000"
9791170183808,696,9.6,"8,550"
9791170183778,"3,576",9.1,"9,000"
9791170183617,174,10.0,"8,550"
9791170183600,,,
9791170183488,246,9.6,"8,550"
9791170183464,180,9.9,"8,550"
9791170183358,228,9.3,"8,550"
9791170183280,426,10.0,"8,550"
9791170183204,804,9.7,"8,550"
9791170183105,,,"6,300"
9791170183020,234,,"6,300"
9791170183013,24,,"6,300"
9791170182856,252,10.0,"8,550"
9791170182849,246,8.0,"8,550"
9791170182825,24,10.0,"8,550"
9791170182818,528,9.1,"12,600"
9791170182801,318,9.0,"8,550"
9791170182757,582,9.7,"11,700"
9791170182610,"1,419",9.8,"8,550"
9791170182603,,,
9791170182054,180,8.0,"8,550"
9791170181941,396,10.0,"8,550"
9791170181934,"1,146",9.8,"8,550"
9791170181859,102,,"8,550"
9791170181842,270,9.6,"8,550"
9791170181750,510,9.5,"8,550"
9791170181743,552,9.7,"8,550"
9791170181705,366,8.3,"8,550"
9791170181699,126,10.0,"8,550"
9791170181682,198,,"8,550"
9791170181651,210,9.2,"8,550"
9791170181514,"1,512",9.4,"8,550"
9791170181385,270,9.2,"8,550"
9791170181330,456,9.4,"8,550"
9791170181316,186,9.3,"8,550"
9791170181262,210,10.0,"8,550"
9791170181248,"1,584",9.6,"8,550"
9791170181125,786,9.7,"8,550"
9791170181064,570,10.0,"8,550"
9791170181040,234,8.8,"8,550"
9791170181019,36,,"8,550"
9791170180999,,,
9791170180982,192,8.0,"8,550"
9791170180760,318,9.4,"8,550"
9791170180654,,,
9791170180647,108,10.0,"8,550"
9791170180630,216,9.9,"8,550"
9791170180616,"1,296",9.6,"8,550"
9791170180494,192,9.0,"8,550"
9791170180463,336,9.8,"12,600"
9791170180272,312,10.0,"8,550"
9791170180258,78,9.2,"8,550"
9791170180227,462,9.6,"8,550"
9791170180210,828,9.6,"8,550"
9791170180203,"1,254",9.3,"8,550"
9791170180128,,,
9791168340039,"13,065",9.1,"14,400"
9791168220041,"2,580",9.8,"16,020"
9791168210028,288,8.5,"16,020"
9791168120501,780,9.5,"13,500"
9791168120327,"1,668",9.4,"14,850"
9791168120310,510,9.6,"13,050"
9791168120266,"7,581",9.9,"10,800"
9791168120167,"2,352",9.8,"13,320"
9791168120082,318,9.3,"15,300"
9791168100145,192,9.8,"14,850"
9791168030022,"1,908",9.9,"13,500"
9791167900296,420,9.5,"12,600"
9791167820303,372,9.1,"15,120"
9791167820099,"1,458",9.7,"14,850"
9791167820082,234,9.7,"13,500"
9791167780034,,9.8,"14,400"
9791167740175,"3,450",9.2,"15,120"
9791167740052,450,9.3,"17,100"
9791167740038,300,10.0,"13,500"
9791167740021,"4,338",9.3,"16,200"
9791167700018,192,9.7,"11,700"
9791167550187,462,9.7,"10,800"
9791167550002,"1,476",9.8,"10,800"
9791167470126,,,"15,840"
9791167390349,"1,254",9.9,"10,350"
9791167390059,,,
9791167390042,"1,032",9.8,"10,350"
9791167390011,78,9.7,"9,900"
9791167370853,60,9.5,"14,400"
9791167370624,"2,151",9.4,"10,800"
9791167370594,72,9.5,"12,600"
9791167370587,546,9.7,"11,700"
9791167370501,498,9.4,"15,300"
9791167370433,84,9.5,"12,150"
9791167370280,"18,120",8.8,"14,220"
9791167370273,156,8.0,"18,000"
9791167180261,120,9.1,"13,500"
9791167140111,"3,690",9.4,"14,850"
9791167140098,858,9.9,"15,750"
9791167140050,"2,424",9.3,"12,600"
9791167140043,774,9.6,"13,500"
9791167140029,72,9.8,"13,050"
9791167140012,"1,308",9.8,"15,120"
9791167140005,66,9.5,"15,120"
9791167030313,"53,754",9.4,"10,800"
9791167030191,300,9.5,"12,600"
9791167030184,48,9.4,"12,600"
9791167030160,,,
9791167030146,84,9.5,"10,800"
9791167030009,108,9.8,"13,050"
9791166890413,"1,074",9.3,"17,820"
9791166890253,"1,224",8.9,"14,400"
9791166890215,,7.5,"15,750"
9791166890147,"1,284",9.5,"17,820"
9791166890000,786,9.5,"17,820"
9791166831270,372,9.4,"12,600"
9791166830983,612,9.6,"17,820"
9791166830976,270,8.9,"13,500"
9791166830853,390,9.9,"17,820"
9791166830792,"3,984",9.6,"10,350"
9791166830785,654,9.9,"14,400"
9791166830594,84,9.3,"12,150"
9791166830556,90,9.2,"18,000"
9791166830518,"21,096",9.6,"14,850"
9791166830303,"2,370",9.6,"22,500"
9791166830112,354,9.4,"17,820"
9791166830105,924,10.0,"11,700"
9791166830099,828,10.0,"11,700"
9791166830082,690,10.0,"11,700"
9791166830075,636,10.0,"11,700"
9791166830068,732,10.0,"11,700"
9791166830051,660,9.8,"11,700"
9791166830044,552,9.8,"11,700"
9791166830037,708,9.7,"11,700"
9791166830020,804,9.9,"11,700"
9791166830013,"1,242",9.8,"11,700"
9791166830006,588,10.0,"117,000"
9791166817830,"7,059",9.2,"15,120"
9791166816932,162,9.8,"11,700"
9791166816925,"1,236",9.2,"13,500"
9791166816918,108,9.9,"13,950"
9791166815782,"13,413",9.5,"11,700"
9791166814198,"1,440",9.6,"14,400"
9791166814181,810,9.4,"14,850"
9791166812958,114,9.4,"13,500"
9791166812460,300,9.5,"19,800"
9791166686160,456,7.5,"13,320"
9791166680113,150,,"13,320"
9791166642753,156,9.3,"14,220"
9791166570421,"21,333",9.5,"15,300"
9791166570391,822,9.2,"13,320"
9791166570353,"2,016",8.6,"13,950"
9791166570315,"5,655",9.7,"18,900"
9791166570308,,,
9791166570216,726,9.2,"14,220"
9791166570063,162,9.0,"14,400"
9791166470677,,,"59,800"
9791166373732,"1,209",9.7,"13,320"
9791166373688,915,10.0,"11,700"
9791166373664,102,10.0,"11,700"
9791166373633,"3,717",10.0,"11,700"
9791166372858,144,10.0,"13,500"
9791166372810,102,9.8,"13,500"
9791166372803,228,9.8,"11,700"
9791166372797,"2,394",10.0,"10,800"
9791166372667,66,9.8,"12,600"
9791166371554,234,9.9,"11,700"
9791166371493,216,10.0,"11,700"
9791166371486,48,10.0,"12,150"
9791166371479,"1,212",10.0,"12,150"
9791166371462,696,10.0,"12,150"
9791166371455,300,10.0,"12,150"
9791166370274,216,9.9,"12,150"
9791166370205,360,10.0,"11,700"
9791166340000,102,10.0,"11,700"
9791166321917,48,9.8,"10,800"
9791166321900,60,9.7,"10,800"
9791166180620,48,9.7,"13,050"
9791166152405,,,"10,800"
9791166152269,"1,122",10.0,"126,000"
9791166118128,300,10.0,"11,520"
9791166118111,336,9.7,"11,520"
9791166118036,"1,806",9.5,"14,670"
9791166117633,138,8.7,"13,320"
9791166116452,354,9.3,"13,320"
9791166115134,12,9.4,"13,320"
9791166114823,192,9.3,"12,420"
9791166114816,342,9.1,"15,120"
9791166111983,"2,022",8.8,"14,220"
9791166111587,"1,830",8.5,"14,580"
9791166034725,72,9.7,"16,200"
9791165960513,684,10.0,"10,800"
9791165960483,72,,"460,800"
9791165960445,216,9.8,"11,700"
9791165960308,228,9.9,"11,520"
9791165960292,318,9.2,"11,520"
9791165960087,,10.0,"11,700"
9791165921019,72,9.3,"19,800"
9791165920920,156,10.0,"14,850"
9791165920111,"19,326",9.9,"25,200"
9791165881252,192,9.9,"13,500"
9791165881214,255,9.9,"11,700"
9791165881122,54,10.0,"12,600"
9791165881009,807,9.9,"13,500"
9791165880996,246,9.8,"10,800"
9791165880903,78,9.9,"10,800"
9791165880873,48,10.0,"13,500"
9791165880804,948,9.9,"16,200"
9791165880781,612,10.0,"11,700"
9791165880743,204,10.0,"12,600"
9791165880736,192,9.9,"13,500"
9791165880729,"2,790",10.0,"13,500"
9791165880651,,9.5,"11,700"
9791165880644,174,9.8,"13,500"
9791165880569,624,9.5,"11,700"
9791165880552,852,9.9,"16,200"
9791165880514,48,10.0,"14,400"
9791165880408,945,10.0,"11,700"
9791165880392,192,9.9,"11,700"
9791165880378,174,9.9,"11,700"
9791165880316,456,9.8,"12,600"
9791165880309,60,9.8,"16,200"
9791165880255,"6,294",10.0,"15,300"
9791165880187,222,9.8,"12,600"
9791165880170,186,9.3,"11,700"
9791165880071,432,9.9,"13,500"
9791165880057,714,9.9,"11,700"
9791165880040,12,9.2,"16,200"
9791165811679,132,9.9,"11,700"
9791165810849,84,9.7,"11,250"
9791165810733,432,9.8,"11,520"
9791165810719,456,9.8,"9,900"
9791165810702,318,9.8,"10,800"
9791165810474,234,9.9,"10,800"
9791165810436,72,9.7,"10,620"
9791165810399,228,9.9,"10,800"
9791165810337,798,9.9,"13,500"
9791165810184,"5,628",9.5,"12,150"
9791165797317,72,9.2,"13,050"
9791165797294,72,9.7,"17,100"
9791165797102,"1,866",9.4,"12,420"
9791165797096,570,9.5,"14,400"
9791165797089,"2,733",9.9,"11,700"
9791165796914,"1,536",9.8,"11,250"
9791165796860,294,9.7,"16,020"
9791165796501,"1,002",9.7,"12,600"
9791165796402,816,10.0,"11,700"
9791165796334,480,9.5,"13,050"
9791165796297,456,10.0,"12,150"
9791165796143,"1,494",9.3,"14,400"
9791165796020,168,9.5,"12,600"
9791165795924,60,9.7,"12,870"
9791165795863,828,10.0,"13,050"
9791165795832,"1,128",9.9,"13,500"
9791165795788,"6,075",8.9,"14,400"
9791165795733,132,9.7,"13,050"
9791165795672,"6,744",9.5,"13,500"
9791165795450,480,9.9,"12,150"
9791165795436,36,9.7,"13,500"
9791165795399,300,9.4,"17,100"
9791165795290,528,9.3,"17,100"
9791165795108,204,9.8,"11,700"
9791165795092,642,9.8,"15,300"
9791165795054,"6,648",9.8,"14,220"
9791165794965,612,9.4,"22,500"
9791165794811,"6,612",9.6,"12,600"
9791165794712,402,9.9,"11,700"
9791165794637,"3,372",9.7,"17,100"
9791165794613,12,9.4,"14,400"
9791165794415,594,9.9,"17,100"
9791165794385,552,,"11,250"
9791165794156,216,9.6,"12,420"
9791165794101,60,9.3,"15,120"
9791165794019,402,9.9,"13,500"
9791165794002,"3,378",10.0,"12,600"
9791165793999,"1,104",9.8,"14,400"
9791165793876,672,9.6,"19,800"
9791165793272,468,9.3,"12,420"
9791165793241,12,9.5,"14,850"
9791165793203,306,9.5,"12,870"
9791165793197,804,9.2,"16,200"
9791165793173,492,10.0,"12,150"
9791165793166,324,9.5,"28,800"
9791165792695,708,9.3,"19,800"
9791165792664,174,9.9,"12,150"
9791165792657,402,9.8,"13,320"
9791165792527,24,9.5,"16,200"
9791165792282,336,9.1,"14,400"
9791165792251,204,10.0,"12,150"
9791165792220,"1,086",9.9,"13,500"
9791165792176,324,9.5,"12,150"
9791165791957,,8.8,"14,400"
9791165791940,"1,398",9.4,"32,400"
9791165791438,"2,814",9.3,"12,420"
9791165791278,204,9.7,"13,500"
9791165791094,,,
9791165791032,78,9.9,"12,150"
9791165790769,132,9.2,"16,200"
9791165790691,630,9.5,"12,150"
9791165790653,174,10.0,"11,700"
9791165790646,198,,"11,700"
9791165790530,330,9.6,"12,600"
9791165731892,"2,364",10.0,"10,800"
9791165731854,"1,524",9.8,"10,800"
9791165731847,"5,499",9.9,"11,700"
9791165731755,318,10.0,"11,700"
9791165731625,"1,404",9.4,"11,700"
9791165731496,660,10.0,"13,500"
9791165731380,"17,496",10.0,"11,700"
9791165731373,"2,142",9.9,"11,700"
9791165731359,228,10.0,"11,700"
9791165731342,318,10.0,"10,800"
9791165731335,"16,353",10.0,"11,700"
9791165731298,516,10.0,"9,000"
9791165731274,"2,160",9.0,"9,900"
9791165731250,"1,620",10.0,"9,000"
9791165731014,462,10.0,"11,700"
9791165730864,84,10.0,"11,700"
9791165730857,"8,139",9.6,"13,500"
9791165730802,"8,289",10.0,"10,800"
9791165730765,198,10.0,"9,000"
9791165730741,960,9.0,"10,800"
9791165730734,744,10.0,"10,800"
9791165730680,576,10.0,"10,800"
9791165730666,312,10.0,"11,700"
9791165730529,507,10.0,"11,700"
9791165700805,168,9.9,"11,700"
9791165700713,24,9.7,"11,700"
9791165700690,"13,182",9.9,"14,850"
9791165700652,"4,680",9.8,"14,400"
9791165700454,60,9.5,"12,600"
9791165700355,"1,095",,"7,650"
9791165700171,"6,816",9.4,"14,400"
9791165700058,864,10.0,"10,800"
9791165653330,861,9.1,"11,700"
9791165524180,"1,284",9.5,"10,800"
9791165512446,132,9.8,"13,410"
9791165508937,36,9.5,"13,320"
9791165508845,"1,992",9.2,"13,320"
9791165508340,"5,352",9.6,"13,320"
9791165507992,"1,050",9.1,"13,320"
9791165454425,"1,314",8.7,"17,820"
9791165454050,,9.7,"13,500"
9791165452469,594,6.0,"13,500"
9791165392833,,,"11,700"
9791165382988,"1,404",9.7,"10,800"
9791165382940,,9.7,"10,800"
9791165382896,,,"10,800"
9791165382865,72,10.0,"10,800"
9791165382841,,9.7,"10,800"
9791165382704,588,9.7,"10,800"
9791165382674,672,9.7,"10,800"
9791165382650,660,9.7,"10,800"
9791165382643,126,9.8,"10,800"
9791165369972,,10.0,"13,500"
9791165369804,36,10.0,"18,000"
9791165361297,"1,824",8.6,"18,000"
9791165344221,"22,818",9.4,"13,500"
9791165344184,204,9.5,"13,500"
9791165344153,"3,756",9.0,"14,400"
9791165344009,"25,461",9.5,"13,500"
9791165343996,"31,605",9.4,"13,500"
9791165343958,150,9.4,"15,300"
9791165343934,378,9.4,"12,600"
9791165343842,702,9.4,"15,300"
9791165343798,36,9.5,"12,600"
9791165343729,"68,292",9.5,"12,420"
9791165343682,48,10.0,"13,500"
9791165343675,108,10.0,"13,500"
9791165343590,276,9.4,"12,600"
9791165343552,48,9.5,"12,420"
9791165343545,126,9.6,"12,420"
9791165343507,"2,460",9.0,"16,200"
9791165343491,"22,332",8.6,"12,600"
9791165343477,"1,623",9.7,"15,120"
9791165343460,192,9.4,"12,420"
9791165343453,252,9.4,"15,300"
9791165343446,96,9.0,"14,850"
9791165343422,"4,026",9.4,"14,400"
9791165343385,"1,221",9.5,"16,200"
9791165343330,"1,680",9.6,"14,220"
9791165343316,"1,428",9.8,"12,150"
9791165343293,162,9.5,"15,120"
9791165343170,306,9.6,"14,400"
9791165343125,210,9.5,"13,320"
9791165342944,204,9.6,"14,850"
9791165342876,522,9.4,"13,320"
9791165342821,276,9.3,"16,200"
9791165342807,642,9.7,"12,600"
9791165342791,84,9.7,"19,800"
9791165342784,240,9.4,"14,400"
9791165342708,168,9.3,"13,500"
9791165342609,"1,008",9.5,"12,600"
9791165342340,360,9.4,"14,400"
9791165342333,"3,612",9.4,"13,500"
9791165342319,90,9.8,"13,050"
9791165342302,72,9.6,"13,050"
9791165342159,"6,912",9.2,"16,200"
9791165342098,654,9.6,"15,120"
9791165342067,162,9.5,"13,500"
9791165342050,828,9.5,"16,650"
9791165342029,,,
9791165341909,"100,398",9.3,"12,420"
9791165341770,96,9.5,"13,500"
9791165341756,"1,200",7.6,"15,120"
9791165341077,"5,250",9.4,"14,400"
9791165340971,"5,460",9.4,"17,820"
9791165340957,"9,408",9.4,"13,050"
9791165340940,12,9.5,"14,400"
9791165340933,48,9.2,"13,050"
9791165340919,,,
9791165340902,,9.2,"14,400"
9791165340506,"1,734",9.2,"13,320"
9791165300005,"5,292",9.6,"13,320"
9791165291099,396,9.0,"13,500"
9791165217228,"2,052",9.5,"17,820"
9791165217099,"1,632",9.5,"17,100"
9791165217006,"1,278",9.8,"15,300"
9791165216955,"2,172",9.2,"18,900"
9791165216801,"1,254",9.1,"15,300"
9791165216603,"2,394",8.8,"16,200"
9791165216481,528,9.8,"13,500"
9791165216429,"2,784",9.5,"15,300"
9791165216306,264,9.7,"13,500"
9791165216245,174,9.8,"14,400"
9791165216221,144,9.6,"13,500"
9791165216030,,,
9791165216023,"1,791",9.8,"13,500"
9791165215903,270,9.6,"13,500"
9791165215842,"29,742",9.2,"14,400"
9791165215835,"9,300",9.4,"13,950"
9791165215767,"4,116",9.6,"16,200"
9791165215750,"2,268",9.2,"17,100"
9791165215699,60,9.6,"14,400"
9791165215613,"2,484",9.8,"12,600"
9791165215491,,9.4,"16,650"
9791165215378,144,9.5,"12,600"
9791165215347,"3,942",8.9,"16,650"
9791165215323,"4,398",9.8,"14,850"
9791165215286,"7,026",9.6,"15,300"
9791165215088,"1,182",9.4,"14,220"
9791165215064,432,9.5,"13,950"
9791165215057,"1,002",9.4,"14,220"
9791165214975,"10,638",9.6,"18,000"
9791165214883,234,9.5,"15,750"
9791165214821,372,9.5,"15,300"
9791165214814,936,9.3,"13,320"
9791165214807,654,9.7,"15,750"
9791165214784,402,9.0,"14,400"
9791165214616,378,9.8,"16,200"
9791165214593,834,9.5,"17,100"
9791165214517,162,9.5,"14,400"
9791165214487,204,6.8,"14,400"
9791165214234,"2,298",9.4,"15,300"
9791165214180,"1,371",9.5,"14,400"
9791165214104,252,9.8,"15,300"
9791165214029,,9.7,"21,600"
9791165214005,,10.0,"20,700"
9791165213893,342,9.5,"16,200"
9791165213886,"1,086",9.8,"10,800"
9791165213749,"2,364",9.7,"15,750"
9791165213732,"4,104",9.8,"12,600"
9791165213718,156,9.3,"12,600"
9791165213695,"1,344",9.4,"14,400"
9791165213558,204,9.5,"15,300"
9791165213497,"11,103",9.5,"12,150"
9791165213312,"1,164",10.0,"19,800"
9791165213237,705,9.2,"13,500"
9791165213077,444,9.4,"14,850"
9791165213008,684,9.7,"15,300"
9791165212988,348,9.7,"14,850"
9791165212803,"1,548",9.5,"19,800"
9791165212773,"21,486",8.7,"14,400"
9791165212742,,9.7,"16,200"
9791165212698,"3,588",9.9,"14,400"
9791165212650,"3,294",9.6,"12,420"
9791165212414,336,9.6,"14,400"
9791165212353,"6,102",7.6,"22,500"
9791165212308,,9.0,"32,400"
9791165212117,348,8.8,"16,650"
9791165212070,"11,076",9.0,"16,200"
9791165211752,120,9.9,"15,300"
9791165211653,"7,926",9.3,"14,400"
9791165211646,"8,364",9.6,"12,960"
9791165211530,441,8.3,"13,500"
9791165211493,60,9.1,"15,300"
9791165211387,"15,717",9.5,"16,200"
9791165211257,"1,932",9.4,"13,320"
9791165211240,,9.3,"16,200"
9791165211080,"1,944",9.0,"19,800"
9791165211004,"1,134",9.8,"10,800"
9791165210991,"27,225",9.4,"19,800"
9791165210915,"1,566",9.4,"13,500"
9791165210885,720,8.8,"18,000"
9791165210847,294,9.2,"15,300"
9791165210748,,9.2,"14,400"
9791165210731,264,9.8,"13,050"
9791165210519,"3,180",9.3,"14,400"
9791165210441,"2,157",8.4,"34,200"
9791165210427,"11,142",9.3,"17,820"
9791165210144,"1,248",9.3,"16,200"
9791165210076,"1,032",9.2,"14,400"
9791165190828,,,"22,000"
9791165181277,852,9.5,"14,850"
9791165181208,288,9.5,"12,150"
9791165181178,156,9.7,"13,050"
9791165181123,330,9.8,"12,600"
9791165181000,132,9.8,"12,150"
9791165180898,270,9.8,"12,150"
9791165180829,300,9.7,"11,700"
9791165180812,276,9.6,"12,150"
9791165180638,270,9.7,"12,150"
9791165180508,372,8.8,"13,050"
9791165180102,234,9.7,"11,700"
9791165180010,174,9.5,"12,420"
9791165098780,396,7.6,"9,000"
9791165098773,372,9.8,"11,700"
9791165098766,354,8.4,"11,700"
9791165098759,504,9.5,"11,700"
9791165098285,72,9.7,"14,220"
9791165093297,402,9.2,"14,220"
9791165091002,447,9.3,"12,600"
9791165090807,36,9.1,"14,220"
9791165090654,162,8.8,"12,600"
9791165090142,438,9.8,"13,410"
9791165090135,450,9.5,"13,410"
9791165077327,"1,944",8.9,"14,220"
9791165077259,"2,208",9.3,"15,120"
9791165075064,"5,856",9.1,"16,020"
9791165071011,900,9.0,"13,320"
9791165041595,"5,706",9.8,"12,600"
9791165020293,24,9.6,"11,700"
9791164843268,855,9.8,"17,820"
9791164843091,"1,560",9.8,"15,120"
9791164843084,48,9.3,"14,400"
9791164843053,12,9.4,"15,300"
9791164842995,228,9.5,"16,200"
9791164842964,,9.5,"18,000"
9791164842940,"13,236",9.7,"13,500"
9791164842919,"2,484",9.6,"15,300"
9791164842858,522,9.6,"16,200"
9791164842490,102,9.2,"14,400"
9791164842483,180,9.7,"14,400"
9791164842421,84,9.8,"15,300"
9791164842377,66,9.0,"15,120"
9791164842360,84,9.3,"16,200"
9791164842254,"5,517",9.4,"24,300"
9791164842223,738,9.6,"14,400"
9791164842186,708,9.0,"14,400"
9791164842131,"2,220",9.3,"16,200"
9791164842124,96,9.3,"14,400"
9791164842100,"1,452",9.2,"14,400"
9791164841905,"3,975",9.5,"15,300"
9791164841882,258,9.4,"15,300"
9791164841868,"1,266",9.3,"14,850"
9791164841844,492,9.8,"15,300"
9791164841820,120,8.8,"15,300"
9791164841813,12,10.0,"17,550"
9791164841769,540,9.2,"17,100"
9791164841707,156,9.2,"13,500"
9791164841660,,9.6,"15,300"
9791164841653,"1,734",9.4,"14,400"
9791164841578,,9.1,"14,400"
9791164841530,,,
9791164841356,,9.5,"14,400"
9791164841196,156,9.0,"16,200"
9791164841097,150,8.6,"13,500"
9791164840991,216,9.3,"14,400"
9791164840977,"1,536",9.2,"16,200"
9791164840144,798,7.7,"13,500"
9791164840052,120,8.0,"14,400"
9791164800872,48,9.9,"38,700"
9791164793501,822,9.4,"14,220"
9791164793242,24,9.3,"14,060"
9791164792931,"2,076",9.5,"12,600"
9791164792092,"1,896",9.4,"12,600"
9791164791156,"1,704",9.2,"12,600"
9791164790524,"1,776",9.5,"12,600"
9791164790289,"1,788",9.5,"12,600"
9791164711543,"1,350",7.4,"16,200"
9791164711475,774,9.5,"16,110"
9791164711116,"1,314",9.3,"13,500"
9791164711079,48,9.2,"14,400"
9791164710041,"1,434",9.3,"25,200"
9791164710027,"3,675",9.3,"19,800"
9791164632367,678,9.7,"10,800"
9791164632350,750,9.9,"10,800"
9791164632268,564,9.7,"10,800"
9791164632060,"3,330",9.7,"11,700"
9791164631872,780,10.0,"11,700"
9791164631827,630,10.0,"10,800"
9791164631810,780,9.5,"10,800"
9791164631735,336,10.0,"10,800"
9791164631704,"4,032",9.9,"10,800"
9791164631681,36,10.0,"10,800"
9791164631568,372,8.0,"11,700"
9791164631308,420,9.1,"10,800"
9791164631254,"11,145",9.8,"10,800"
9791164631223,852,9.8,"10,800"
9791164630844,486,10.0,"11,700"
9791164630783,,,"10,800"
9791164630677,"1,326",,"10,800"
9791164630547,"10,494",9.7,"11,700"
9791164630462,"2,022",10.0,"11,700"
9791164630325,"1,647",9.8,"11,700"
9791164630295,"9,654",10.0,"10,800"
9791164630288,"3,918",9.9,"10,800"
9791164630264,426,9.7,"11,700"
9791164630202,336,,"10,800"
9791164630110,"1,362",9.8,"10,800"
9791164630080,624,9.7,"10,800"
9791164630042,42,9.8,"10,800"
9791164630035,510,9.0,"10,800"
9791164520282,24,,"11,700"
9791164520251,114,9.5,"9,900"
9791164520220,168,,"11,700"
9791164520206,120,,"10,800"
9791164520176,168,10.0,"11,700"
9791164520121,240,9.0,"10,350"
9791164500154,"11,697",8.8,"11,700"
9791164454266,444,8.7,"17,820"
9791164452941,"2,370",9.7,"15,120"
9791164452385,138,,"10,620"
9791164452125,768,9.2,"12,420"
9791164450220,"2,820",9.8,"12,420"
9791164450084,"9,840",9.7,"15,120"
9791164407217,,,"9,900"
9791164389674,672,9.1,"15,300"
9791164389643,492,9.1,"15,120"
9791164389520,24,9.3,"11,520"
9791164388516,492,9.9,"11,700"
9791164388370,516,9.8,"9,900"
9791164388271,"3,060",9.6,"10,800"
9791164388264,480,9.8,"9,450"
9791164388233,"1,182",9.8,"11,700"
9791164388158,492,9.8,"11,700"
9791164388097,426,9.9,"9,450"
9791164388059,"1,140",9.4,"11,700"
9791164388035,282,9.5,"9,900"
9791164388004,"3,222",9.8,"10,800"
9791164387892,360,9.7,"9,450"
9791164387861,588,9.8,"10,800"
9791164387731,240,9.7,"9,900"
9791164387724,90,9.4,"9,900"
9791164387700,"1,824",9.9,"10,800"
9791164387687,,9.8,"9,450"
9791164387595,372,9.8,"10,800"
9791164387571,684,9.8,"10,800"
9791164387564,192,9.6,"9,900"
9791164387519,348,9.3,"9,450"
9791164387380,198,9.4,"9,900"
9791164387328,282,9.5,"9,450"
9791164387267,522,9.7,"10,800"
9791164387236,90,9.8,"9,900"
9791164387175,336,9.5,"9,900"
9791164387083,,9.7,"9,450"
9791164387076,138,9.6,"9,900"
9791164386994,234,9.2,"9,900"
9791164386949,204,10.0,"9,450"
9791164386918,288,10.0,"10,620"
9791164386901,342,9.9,"9,450"
9791164386864,588,9.8,"10,800"
9791164386833,,9.4,"9,900"
9791164386734,516,9.5,"9,450"
9791164386703,24,9.7,"9,900"
9791164386666,222,10.0,"9,450"
9791164386642,180,9.7,"9,450"
9791164386604,300,9.7,"9,450"
9791164386567,72,9.7,"10,620"
9791164386536,636,9.6,"9,450"
9791164386444,156,9.5,"9,450"
9791164386437,120,9.8,"9,450"
9791164386383,642,9.7,"9,450"
9791164386345,168,10.0,"9,450"
9791164386260,36,9.3,"9,450"
9791164386246,108,9.6,"9,450"
9791164386239,240,9.7,"9,450"
9791164386178,522,9.6,"9,450"
