pm2_5_AQI,pm10_AQI,nitrogen_dioxide_AQI,carbon_monoxide_AQI,sulphur_dioxide_AQI,AQI_val
51.4206008583691,16.296296296296298,13.75,10.6,2.75,51.4206008583691
51.8412017167382,16.48148148148148,12.375,10.7,2.5,51.8412017167382
53.31330472103004,17.5,10.25,10.65,2.125,53.31330472103004
58.36051502145923,20.64814814814815,7.375,10.5,1.5,58.36051502145923
60.46351931330473,22.037037037037038,4.125,10.299999999999999,1.0,60.46351931330473
59.832618025751074,21.574074074074076,3.125,10.25,0.75,59.832618025751074
59.201716738197426,21.203703703703702,2.875,10.25,0.75,59.201716738197426
57.93991416309013,20.37037037037037,3.5,10.549999999999999,0.875,57.93991416309013
57.72961373390558,20.277777777777775,3.125,10.45,1.0,57.72961373390558
58.57081545064378,20.833333333333332,2.625,10.25,1.125,58.57081545064378
58.15021459227468,20.555555555555554,2.0,10.05,1.25,58.15021459227468
57.72961373390558,20.277777777777775,1.75,9.9,1.375,57.72961373390558
58.57081545064378,20.833333333333332,1.5,9.75,1.5,58.57081545064378
58.78111587982833,21.01851851851852,1.25,9.55,1.625,58.78111587982833
57.72961373390558,20.277777777777775,1.125,9.4,1.5,57.72961373390558
54.99570815450644,18.611111111111114,1.125,9.3,1.375,54.99570815450644
52.05150214592275,16.666666666666668,1.375,9.35,1.375,52.05150214592275
47.91666666666667,15.277777777777779,2.0,9.65,1.375,47.91666666666667
45.41666666666667,14.537037037037036,2.875,10.15,1.5,45.41666666666667
32.5,10.37037037037037,5.125,10.2,1.75,32.5
33.333333333333336,10.555555555555555,7.625,10.6,2.0,33.333333333333336
33.75,10.833333333333332,11.25,11.200000000000001,2.375,33.75
35.41666666666667,11.296296296296296,14.875,11.899999999999999,2.75,35.41666666666667
37.083333333333336,11.75925925925926,16.0,12.2,2.875,37.083333333333336
38.333333333333336,12.12962962962963,16.0,12.4,2.875,38.333333333333336
39.583333333333336,12.592592592592592,15.25,12.6,2.75,39.583333333333336
41.25000000000001,13.148148148148147,14.0,12.7,2.75,41.25000000000001
43.333333333333336,13.703703703703704,12.125,12.7,2.75,43.333333333333336
45.41666666666667,14.351851851851851,9.5,12.7,2.375,45.41666666666667
47.50000000000001,15.185185185185183,7.625,12.6,1.875,47.50000000000001
52.892703862660944,17.222222222222225,5.625,12.5,1.25,52.892703862660944
49.583333333333336,15.74074074074074,3.375,12.35,1.0,49.583333333333336
47.08333333333334,15.0,2.875,12.2,1.0,47.08333333333334
43.75,13.981481481481481,2.375,12.049999999999999,1.125,43.75
40.833333333333336,13.055555555555555,1.75,11.65,1.125,40.833333333333336
38.75000000000001,12.314814814814815,1.375,11.200000000000001,1.125,38.75000000000001
37.91666666666667,12.037037037037036,1.25,10.6,1.125,37.91666666666667
37.5,12.037037037037036,1.125,10.0,1.125,37.5
36.25,11.574074074074074,1.0,9.75,1.125,36.25
34.583333333333336,11.11111111111111,1.0,9.65,1.125,34.583333333333336
33.333333333333336,10.555555555555555,1.25,9.65,1.25,33.333333333333336
31.666666666666668,10.0,1.875,9.700000000000001,1.5,31.666666666666668
32.5,10.277777777777777,2.625,9.85,1.75,32.5
43.333333333333336,13.796296296296296,4.125,9.75,2.25,43.333333333333336
44.583333333333336,14.25925925925926,5.5,9.9,2.5,44.583333333333336
45.833333333333336,14.537037037037036,7.375,10.100000000000001,3.0,45.833333333333336
46.666666666666664,14.814814814814815,9.5,10.35,3.5,46.666666666666664
46.666666666666664,14.814814814814815,10.375,10.5,3.625,46.666666666666664
46.25,14.722222222222223,11.0,10.65,3.75,46.25
46.666666666666664,14.907407407407408,10.875,10.8,3.5,46.666666666666664
48.333333333333336,15.277777777777779,10.0,10.85,3.5,48.333333333333336
49.583333333333336,15.74074074074074,8.625,10.8,3.125,49.583333333333336
51.8412017167382,16.574074074074073,6.625,10.7,2.75,51.8412017167382
52.472103004291846,16.944444444444446,5.25,10.549999999999999,2.25,52.472103004291846
53.94420600858369,17.87037037037037,3.75,10.299999999999999,1.375,53.94420600858369
56.047210300429185,19.166666666666668,3.5,10.5,1.125,56.047210300429185
56.257510729613735,19.25925925925926,3.125,10.5,1.125,56.257510729613735
56.257510729613735,19.25925925925926,2.75,10.5,1.125,56.257510729613735
55.836909871244636,18.98148148148148,2.25,10.35,1.0,55.836909871244636
54.36480686695279,18.14814814814815,1.875,10.05,1.0,54.36480686695279
50.0,15.925925925925926,1.375,9.700000000000001,1.0,50.0
45.833333333333336,14.62962962962963,1.125,9.25,1.125,45.833333333333336
44.16666666666667,14.166666666666668,1.0,9.0,1.0,44.16666666666667
42.083333333333336,13.425925925925926,1.0,8.799999999999999,1.0,42.083333333333336
41.66666666666667,13.240740740740742,1.25,8.75,1.125,41.66666666666667
40.416666666666664,12.962962962962964,1.875,8.9,1.375,40.416666666666664
42.91666666666667,13.703703703703704,2.625,9.2,2.0,42.91666666666667
42.5,13.61111111111111,3.5,9.5,3.125,42.5
44.583333333333336,14.166666666666668,4.625,9.75,3.5,44.583333333333336
45.00000000000001,14.351851851851851,6.25,10.100000000000001,4.125,45.00000000000001
45.41666666666667,14.351851851851851,7.875,10.45,4.875,45.41666666666667
45.00000000000001,14.25925925925926,8.125,10.549999999999999,5.0,45.00000000000001
46.25,14.722222222222223,7.875,10.6,5.0,46.25
51.21030042918455,16.203703703703702,7.0,10.549999999999999,4.625,51.21030042918455
52.472103004291846,16.944444444444446,5.625,10.4,4.0,52.472103004291846
45.00000000000001,14.25925925925926,4.0,10.15,2.875,45.00000000000001
38.75000000000001,12.314814814814815,2.125,9.85,1.875,38.75000000000001
34.583333333333336,10.925925925925927,1.75,9.75,1.625,34.583333333333336
30.833333333333336,9.722222222222221,1.75,9.75,1.5,30.833333333333336
40.833333333333336,12.962962962962964,2.125,10.05,1.75,40.833333333333336
37.91666666666667,12.12962962962963,2.0,10.0,1.625,37.91666666666667
37.5,11.944444444444445,1.875,9.950000000000001,1.375,37.5
39.583333333333336,12.592592592592592,1.875,9.85,1.25,39.583333333333336
41.25000000000001,13.148148148148147,1.75,9.75,1.125,41.25000000000001
43.333333333333336,13.796296296296296,1.5,9.65,1.125,43.333333333333336
44.16666666666667,14.166666666666668,1.375,9.45,1.25,44.16666666666667
44.583333333333336,14.166666666666668,1.25,9.3,1.375,44.583333333333336
44.583333333333336,14.25925925925926,1.25,9.1,1.75,44.583333333333336
44.583333333333336,14.25925925925926,1.5,8.9,2.0,44.583333333333336
45.833333333333336,14.62962962962963,2.0,8.75,2.5,45.833333333333336
45.41666666666667,14.537037037037036,2.75,8.649999999999999,2.75,45.41666666666667
45.833333333333336,14.62962962962963,3.5,8.5,3.375,45.833333333333336
47.50000000000001,15.185185185185183,4.875,8.6,3.625,47.50000000000001
47.91666666666667,15.370370370370372,6.625,8.75,4.0,47.91666666666667
48.333333333333336,15.555555555555557,8.25,8.85,4.375,48.333333333333336
48.333333333333336,15.555555555555557,7.75,8.85,4.0,48.333333333333336
51.21030042918455,16.296296296296298,6.625,8.75,3.625,51.21030042918455
51.4206008583691,16.48148148148148,5.125,8.7,2.875,51.4206008583691
52.05150214592275,16.85185185185185,4.375,8.7,2.5,52.05150214592275
51.21030042918455,16.203703703703702,3.75,8.75,2.0,51.21030042918455
48.333333333333336,15.462962962962962,3.125,8.85,1.625,48.333333333333336
45.833333333333336,14.62962962962963,3.125,8.9,1.5,45.833333333333336
43.75,13.981481481481481,3.125,9.0,1.5,43.75
47.08333333333334,15.0,2.5,9.1,1.5,47.08333333333334
46.666666666666664,14.907407407407408,2.375,9.15,1.5,46.666666666666664
48.333333333333336,15.462962962962962,2.125,9.25,1.5,48.333333333333336
50.0,16.01851851851852,1.875,9.3,1.5,50.0
49.16666666666667,15.74074074074074,1.5,9.25,1.375,49.16666666666667
49.583333333333336,15.833333333333334,1.25,9.15,1.25,49.583333333333336
51.0,16.203703703703702,1.125,9.1,1.25,51.0
53.31330472103004,17.59259259259259,1.125,9.2,1.5,53.31330472103004
54.78540772532189,18.425925925925924,1.125,9.4,2.0,54.78540772532189
57.09871244635193,19.90740740740741,1.375,9.700000000000001,2.875,57.09871244635193
59.622317596566525,21.48148148148148,1.875,9.9,3.75,59.622317596566525
60.042918454935624,21.75925925925926,2.75,10.15,4.75,60.042918454935624
55.62660944206009,18.88888888888889,4.625,10.45,6.25,55.62660944206009
56.467811158798284,19.537037037037038,6.125,10.549999999999999,6.5,56.467811158798284
56.257510729613735,19.35185185185185,8.375,10.7,6.875,56.257510729613735
55.62660944206009,18.98148148148148,10.375,10.75,7.125,55.62660944206009
54.78540772532189,18.425925925925924,10.5,10.6,7.125,54.78540772532189
53.94420600858369,17.962962962962962,9.75,10.4,6.875,53.94420600858369
54.15450643776824,18.14814814814815,8.375,10.100000000000001,6.5,54.15450643776824
54.57510729613734,18.24074074074074,7.0,9.9,5.875,54.57510729613734
56.67811158798283,19.62962962962963,5.375,9.65,5.125,56.67811158798283
58.57081545064378,20.833333333333332,3.75,9.45,4.25,58.57081545064378
60.042918454935624,21.75925925925926,3.125,9.4,3.75,60.042918454935624
60.25321888412017,21.944444444444443,2.875,9.45,3.5,60.25321888412017
61.93562231759657,22.962962962962965,3.25,10.05,3.625,61.93562231759657
63.61802575107296,24.074074074074073,2.75,10.15,3.5,63.61802575107296
63.61802575107296,24.074074074074073,2.25,10.25,3.5,63.61802575107296
62.987124463519315,23.61111111111111,1.5,10.299999999999999,3.375,62.987124463519315
62.56652360515022,23.425925925925927,1.25,10.2,3.125,62.56652360515022
64.2489270386266,24.62962962962963,1.125,10.0,3.0,64.2489270386266
65.5107296137339,25.462962962962962,1.125,9.8,2.75,65.5107296137339
67.19313304721031,26.481481481481485,1.125,9.75,2.75,67.19313304721031
67.19313304721031,26.481481481481485,1.125,9.75,2.75,67.19313304721031
66.77253218884121,26.203703703703706,1.5,9.700000000000001,2.75,66.77253218884121
66.98283261802575,26.296296296296294,2.375,9.6,2.875,66.98283261802575
66.98283261802575,26.296296296296294,3.25,9.45,3.25,66.98283261802575
55.62660944206009,18.98148148148148,5.0,8.95,5.25,55.62660944206009
54.57510729613734,18.425925925925924,5.5,8.75,5.5,54.57510729613734
52.892703862660944,17.314814814814813,6.375,8.5,6.0,52.892703862660944
51.21030042918455,16.296296296296298,7.25,8.200000000000001,6.5,51.21030042918455
48.75,15.555555555555557,7.5,8.15,6.375,48.75
47.91666666666667,15.277777777777779,7.625,8.15,6.0,47.91666666666667
47.50000000000001,15.185185185185183,7.0,8.200000000000001,5.25,47.50000000000001
52.261802575107296,16.944444444444446,5.75,8.200000000000001,4.625,52.261802575107296
54.57510729613734,18.333333333333336,4.0,8.15,3.75,54.57510729613734
55.20600858369099,18.703703703703702,2.25,8.200000000000001,2.875,55.20600858369099
56.257510729613735,19.35185185185185,1.875,8.3,2.5,56.257510729613735
55.20600858369099,18.796296296296298,1.875,8.4,2.375,55.20600858369099
56.257510729613735,19.25925925925926,2.5,8.6,2.5,56.257510729613735
57.72961373390558,20.277777777777775,2.25,8.7,2.5,57.72961373390558
58.78111587982833,20.925925925925927,1.875,8.85,2.375,58.78111587982833
58.78111587982833,21.11111111111111,1.25,8.9,2.25,58.78111587982833
58.99141630901288,21.203703703703702,1.125,8.799999999999999,2.0,58.99141630901288
58.78111587982833,21.01851851851852,1.0,8.649999999999999,1.875,58.78111587982833
57.72961373390558,20.37037037037037,0.875,8.3,1.875,57.72961373390558
55.41630901287554,18.796296296296298,0.75,7.9,1.875,55.41630901287554
52.05150214592275,16.75925925925926,0.75,7.449999999999999,2.0,52.05150214592275
47.08333333333334,15.0,1.125,7.049999999999999,2.5,47.08333333333334
43.75,13.88888888888889,1.75,7.000000000000001,2.75,43.75
42.91666666666667,13.703703703703704,2.75,7.1499999999999995,3.25,42.91666666666667
31.250000000000004,10.0,4.125,6.950000000000001,4.0,31.250000000000004
31.666666666666668,10.092592592592593,5.75,7.199999999999999,4.125,31.666666666666668
32.083333333333336,10.277777777777777,8.125,7.55,4.375,32.083333333333336
32.91666666666667,10.555555555555555,10.375,7.9,4.75,32.91666666666667
34.166666666666664,10.925925925925927,10.625,8.0,4.75,34.166666666666664
35.833333333333336,11.38888888888889,10.125,8.0,4.875,35.833333333333336
38.333333333333336,12.222222222222221,9.0,7.95,4.875,38.333333333333336
40.0,12.87037037037037,7.75,7.9,4.75,40.0
43.333333333333336,13.981481481481481,6.0,7.85,4.625,43.333333333333336
44.583333333333336,14.62962962962963,4.0,7.8,4.25,44.583333333333336
42.083333333333336,13.88888888888889,3.5,7.8,3.875,42.083333333333336
38.75000000000001,13.240740740740742,3.5,7.85,3.375,38.75000000000001
44.583333333333336,18.51851851851852,2.75,8.1,3.0,44.583333333333336
47.08333333333334,19.72222222222222,2.625,8.05,3.125,47.08333333333334
45.41666666666667,18.796296296296298,2.375,7.9,3.125,45.41666666666667
48.75,19.444444444444443,2.0,7.8,3.25,48.75
54.15450643776824,22.314814814814817,1.875,7.75,3.375,54.15450643776824
59.412017167381975,26.85185185185185,1.75,7.7,3.5,59.412017167381975
60.46351931330473,28.796296296296298,1.5,7.6499999999999995,3.5,60.46351931330473
61.72532188841202,30.833333333333332,1.5,7.6,3.375,61.72532188841202
64.45922746781116,34.53703703703704,1.625,7.55,3.0,64.45922746781116
66.14163090128756,37.68518518518519,2.0,7.5,2.625,66.14163090128756
70.137339055794,43.425925925925924,2.625,7.449999999999999,2.5,70.137339055794
73.71244635193133,47.68518518518518,3.5,7.3999999999999995,2.375,73.71244635193133
91.79828326180258,63.868686868686865,6.5,7.249999999999999,11.75,91.79828326180258
90.95708154506438,66.1949494949495,6.75,7.3,12.25,90.95708154506438
89.06437768240343,65.84848484848484,7.375,7.35,12.875,89.06437768240343
87.5922746781116,63.32424242424243,7.75,7.3999999999999995,13.625,87.5922746781116
87.1716738197425,63.42323232323232,7.5,7.449999999999999,13.875,87.1716738197425
86.7510729613734,63.868686868686865,6.875,7.5,14.125,86.7510729613734
86.3304721030043,63.522222222222226,6.25,7.6,14.25,86.3304721030043
85.4892703862661,61.0969696969697,6.0,7.7,14.0,85.4892703862661
85.06866952789701,57.780808080808086,6.0,7.75,13.75,85.06866952789701
84.85836909871244,55.6030303030303,6.0,7.9,13.375,84.85836909871244
84.85836909871244,54.06868686868687,5.875,8.05,13.25,84.85836909871244
84.6480686695279,51.445454545454545,5.875,8.200000000000001,13.25,84.6480686695279
84.2274678111588,65.25454545454545,4.25,8.15,13.125,84.2274678111588
82.54506437768241,67.67979797979798,3.625,8.0,11.75,82.54506437768241
81.70386266094421,66.98686868686869,2.75,7.75,9.75,81.70386266094421
80.86266094420601,65.05656565656565,1.625,7.449999999999999,7.375,80.86266094420601
79.81115879828327,61.69090909090909,1.25,7.35,6.125,79.81115879828327
78.12875536480686,58.32525252525252,1.0,7.249999999999999,5.25,78.12875536480686
75.18454935622319,54.91010101010101,1.0,7.1499999999999995,4.375,75.18454935622319
71.8197424892704,51.494949494949495,1.0,7.049999999999999,3.75,71.8197424892704
70.137339055794,47.31481481481482,1.125,7.000000000000001,3.5,70.137339055794
68.45493562231759,42.77777777777778,1.5,6.950000000000001,3.375,68.45493562231759
68.66523605150215,40.18518518518518,2.0,6.950000000000001,3.375,68.66523605150215
69.92703862660944,38.611111111111114,2.75,7.000000000000001,3.625,69.92703862660944
50.0,20.277777777777775,5.125,7.1,1.5,50.0
50.0,18.425925925925924,8.375,7.3999999999999995,1.875,50.0
51.63090128755365,17.87037037037037,13.0,7.8,2.5,51.63090128755365
53.31330472103004,18.51851851851852,18.0,8.25,3.125,53.31330472103004
55.836909871244636,19.72222222222222,19.75,8.5,3.5,55.836909871244636
58.15021459227468,21.01851851851852,20.625,8.649999999999999,3.75,58.15021459227468
59.412017167381975,21.666666666666664,20.625,8.799999999999999,4.0,59.412017167381975
60.46351931330473,22.12962962962963,19.25,8.85,4.0,60.46351931330473
61.51502145922747,22.59259259259259,17.25,8.799999999999999,4.0,61.51502145922747
62.35622317596567,23.14814814814815,14.25,8.75,4.0,62.35622317596567
62.987124463519315,23.796296296296294,12.75,8.75,4.125,62.987124463519315
63.407725321888414,24.35185185185185,11.25,8.7,4.125,63.407725321888414
66.98283261802575,28.98148148148148,10.875,8.95,4.0,66.98283261802575
73.71244635193133,37.68518518518519,8.625,8.6,4.375,73.71244635193133
76.44635193133047,41.2037037037037,5.375,8.05,4.875,76.44635193133047
76.44635193133047,40.92592592592593,1.875,7.5,5.0,76.44635193133047
73.71244635193133,37.5,1.125,7.35,4.375,73.71244635193133
69.71673819742489,33.333333333333336,1.0,7.249999999999999,3.25,69.71673819742489
67.82403433476395,31.111111111111114,1.125,7.249999999999999,2.0,67.82403433476395
66.77253218884121,29.35185185185185,1.125,7.199999999999999,1.75,66.77253218884121
65.5107296137339,27.77777777777778,1.25,7.199999999999999,1.5,65.5107296137339
64.66952789699572,26.481481481481485,1.75,7.249999999999999,1.625,64.66952789699572
63.82832618025751,25.185185185185183,2.5,7.3999999999999995,1.875,63.82832618025751
61.51502145922747,23.055555555555554,3.5,7.6,2.125,61.51502145922747
63.197424892703864,23.61111111111111,5.75,8.0,2.875,63.197424892703864
59.622317596566525,21.11111111111111,6.0,8.05,2.875,59.622317596566525
56.257510729613735,18.88888888888889,6.5,8.15,2.75,56.257510729613735
51.63090128755365,16.11111111111111,6.75,8.200000000000001,2.625,51.63090128755365
44.16666666666667,13.703703703703704,6.25,8.15,2.5,44.16666666666667
36.66666666666667,11.38888888888889,5.25,8.05,2.125,36.66666666666667
30.000000000000004,9.25925925925926,4.125,7.9,1.875,30.000000000000004
25.416666666666668,7.87037037037037,3.5,7.85,1.625,25.416666666666668
20.416666666666668,6.388888888888889,2.875,7.8,1.375,20.416666666666668
18.75,5.9259259259259265,2.375,7.8,1.25,18.75
18.333333333333336,5.833333333333333,2.25,7.8,1.125,18.333333333333336
17.083333333333332,5.37037037037037,2.375,7.85,1.125,17.083333333333332
20.833333333333336,6.5740740740740735,2.0,8.0,1.0,20.833333333333336
24.166666666666668,7.592592592592592,1.875,8.1,1.0,24.166666666666668
28.750000000000004,9.074074074074074,1.625,8.25,1.125,28.750000000000004
33.75,10.74074074074074,1.375,8.4,1.125,33.75
39.583333333333336,12.5,1.25,8.450000000000001,1.125,39.583333333333336
43.75,13.88888888888889,1.125,8.450000000000001,1.125,43.75
48.333333333333336,15.277777777777779,1.125,8.5,1.25,48.333333333333336
52.261802575107296,16.85185185185185,1.125,8.6,1.375,52.261802575107296
54.15450643776824,17.962962962962962,1.125,8.799999999999999,1.625,54.15450643776824
54.99570815450644,18.51851851851852,1.5,9.049999999999999,2.0,54.99570815450644
55.62660944206009,18.98148148148148,2.375,9.3,2.75,55.62660944206009
57.93991416309013,20.462962962962965,3.5,9.6,3.5,57.93991416309013
56.67811158798283,19.537037037037038,4.375,9.85,4.375,56.67811158798283
57.30901287553648,20.09259259259259,4.75,10.0,4.75,57.30901287553648
58.15021459227468,20.555555555555554,5.25,10.2,5.25,58.15021459227468
59.412017167381975,21.296296296296298,5.75,10.45,5.75,59.412017167381975
57.93991416309013,20.277777777777775,5.5,10.549999999999999,5.875,57.93991416309013
56.047210300429185,19.25925925925926,5.125,10.549999999999999,5.75,56.047210300429185
54.99570815450644,18.51851851851852,4.375,10.6,5.5,54.99570815450644
54.15450643776824,17.962962962962962,3.875,10.6,5.25,54.15450643776824
53.31330472103004,17.5,3.375,10.6,5.0,53.31330472103004
52.892703862660944,17.12962962962963,2.875,10.6,4.625,52.892703862660944
52.472103004291846,16.944444444444446,2.875,10.6,4.25,52.472103004291846
52.682403433476395,17.12962962962963,3.125,10.65,4.0,52.682403433476395
52.05150214592275,16.666666666666668,5.125,10.05,2.375,52.05150214592275
54.15450643776824,18.14814814814815,5.125,9.9,2.75,54.15450643776824
55.62660944206009,19.62962962962963,5.0,9.700000000000001,3.375,55.62660944206009
55.62660944206009,20.09259259259259,4.75,9.4,4.25,55.62660944206009
56.257510729613735,20.833333333333332,4.0,9.15,4.75,56.257510729613735
58.99141630901288,23.425925925925927,2.875,8.799999999999999,5.25,58.99141630901288
64.87982832618026,28.24074074074074,1.875,8.5,6.0,64.87982832618026
69.71673819742489,32.31481481481482,1.875,8.4,6.75,69.71673819742489
72.03004291845494,34.351851851851855,2.375,8.35,7.625,72.03004291845494
72.45064377682404,35.370370370370374,3.25,8.3,8.375,72.45064377682404
75.81545064377683,39.81481481481482,4.375,8.3,8.375,75.81545064377683
76.02575107296138,41.851851851851855,5.875,8.3,8.0,76.02575107296138
70.76824034334764,36.01851851851852,6.0,7.9,4.75,70.76824034334764
70.34763948497854,35.648148148148145,6.375,7.9,4.375,70.34763948497854
70.55793991416309,35.370370370370374,7.125,7.95,4.125,70.55793991416309
70.9785407725322,34.90740740740741,7.75,7.95,3.75,70.9785407725322
70.76824034334764,34.72222222222222,7.75,7.95,3.75,70.76824034334764
70.9785407725322,35.18518518518518,7.625,7.9,3.625,70.9785407725322
71.8197424892704,36.2037037037037,7.375,7.85,3.625,71.8197424892704
72.87124463519314,37.22222222222223,7.125,7.85,3.625,72.87124463519314
74.13304721030043,38.333333333333336,6.75,7.9,3.75,74.13304721030043
